id	M	dec_year	latitude	longitude	depth	strike	dip	rake	s11	s12	s13	s22	s23	s33
488.0	2.71	2019.511212	35.66112	-117.49382	4.322	179.0	64.0	127.0	71430.0	-1029000.0	1836000.0	-1649000.0	-1883000.0	-2992000.0
489.0	2.67	2019.511221	35.78225	-117.59568	5.479	167.0	39.0	84.0	42020000.0	768900.0	2439000.0	-50280000.0	-271700.0	-10770000.0
490.0	2.06	2019.511235	35.91023	-117.70142	7.595	155.0	59.0	-135.0	1748000.0	-1760000.0	749000.0	2134000.0	110600.0	707600.0
491.0	3.07	2019.511238	35.78142	-117.61214	10.067	76.0	65.0	-154.0	200800.0	1038000.0	-3214000.0	-2197000.0	3158000.0	-3347000.0
492.0	1.85	2019.511252	35.90897	-117.70347	7.454	353.0	75.0	-143.0	1799000.0	-1892000.0	647700.0	2374000.0	141800.0	767900.0
493.0	2.75	2019.511252	35.81218	-117.6466	8.495	44.0	79.0	179.0	2884000.0	1429000.0	3452000.0	-4884000.0	-1075000.0	-1585000.0
494.0	3.98	2019.511258	35.87532	-117.71167	10.002	114.0	69.0	-163.0	-2146000.0	1677000.0	-540600.0	-3995000.0	554400.0	-1443000.0
495.0	2.4	2019.511277	35.87275	-117.70185	10.305	128.0	76.0	-121.0	4506000.0	20730.0	-294700.0	-4696000.0	-81020.0	-385300.0
496.0	2.52	2019.511282	35.62118	-117.47083	8.338	353.0	61.0	-141.0	1257000.0	-1526000.0	-1541000.0	-3876000.0	-1194000.0	-212800.0
497.0	3.9	2019.511292	35.90351	-117.72781	5.596	154.0	77.0	-165.0	-2471000.0	-2262000.0	1982000.0	4579000.0	-1104000.0	1411000.0
498.0	3.27	2019.511318	35.91747	-117.71011	4.037	315.0	69.0	-168.0	4580000.0	-900400.0	897900.0	2490000.0	113000.0	-229900.0
499.0	2.56	2019.511335	35.71452	-117.49358	2.978	320.0	61.0	163.0	-3791000.0	3681000.0	-1456000.0	6672000.0	-860900.0	-2340000.0
500.0	3.11	2019.511337	35.59515	-117.39851	3.749	155.0	30.0	-167.0	-5572000.0	-877800.0	1983000.0	6209000.0	-1372000.0	-2255000.0
501.0	2.71	2019.511345	35.77655	-117.59347	4.282	113.0	81.0	-143.0	-65650000.0	14190000.0	7726000.0	-5080000.0	-7908000.0	-7774000.0
502.0	2.74	2019.511347	35.74333	-117.5447	1.789	275.0	83.0	168.0	-12530000.0	3217000.0	1984000.0	-10080000.0	-2555000.0	-1518000.0
503.0	1.84	2019.511351	35.87372	-117.70185	9.891	159.0	74.0	-145.0	4636000.0	-2065000.0	170800.0	-1384000.0	-228000.0	128600.0
504.0	2.34	2019.511356	35.60268	-117.47215	6.462	136.0	54.0	97.0	1770000.0	-108100.0	-665800.0	-897600.0	407100.0	-623600.0
505.0	2.92	2019.511356	35.89007	-117.71907	5.343	152.0	68.0	-159.0	-10780000.0	-2024000.0	4057000.0	11880000.0	-999400.0	2223000.0
506.0	2.56	2019.51136	35.85593	-117.6614	10.115	337.0	44.0	-151.0	12020000.0	-3330000.0	2889000.0	1994000.0	-1513000.0	456400.0
507.0	3.72	2019.511362	35.9075	-117.73721	4.721	324.0	80.0	-149.0	930700.0	-861300.0	1447000.0	1777000.0	-11400.0	647900.0
508.0	2.76	2019.511368	35.78167	-117.60571	10.259	148.0	34.0	-107.0	5670000.0	606900.0	-3016000.0	-6204000.0	2105000.0	-2792000.0
509.0	3.87	2019.511381	35.65192	-117.46037	3.496	117.0	79.0	171.0	5035000.0	-335800.0	24030.0	-14090000.0	-1151000.0	810700.0
510.0	3.19	2019.511383	35.71247	-117.55708	7.064	190.0	47.0	-112.0	17530000.0	-479200.0	-1197000.0	-8710000.0	1349000.0	2976000.0
511.0	2.71	2019.511394	35.91148	-117.69711	3.816	342.0	58.0	-161.0	3141000.0	-534000.0	633300.0	3664000.0	237200.0	-160000.0
512.0	1.64	2019.5114	35.5831	-117.4878	10.388	85.0	69.0	106.0	857700.0	-158300.0	-981100.0	-639800.0	492600.0	65470.0
513.0	2.34	2019.5114	35.91408	-117.70998	4.474	160.0	78.0	-153.0	4886000.0	-750000.0	1542000.0	2724000.0	301600.0	67380.0
514.0	3.28	2019.5114	35.62602	-117.56763	11.471	324.0	86.0	167.0	9242000.0	3685000.0	3725000.0	-9147000.0	-352200.0	4883000.0
515.0	2.51	2019.51151	35.89127	-117.72452	8.807	154.0	71.0	-145.0	-3113000.0	-675000.0	-363300.0	3387000.0	93650.0	-30040.0
516.0	2.76	2019.511438	35.73062	-117.57442	11.829	130.0	76.0	-170.0	2010000.0	-527700.0	-2520000.0	2844000.0	1980000.0	620300.0
517.0	2.43	2019.511469	35.66992	-117.50297	9.496	278.0	89.0	172.0	-827600.0	-1447000.0	-4533000.0	595500.0	1471000.0	-455700.0
518.0	3.03	2019.511478	35.89965	-117.67773	3.715	168.0	79.0	-141.0	3390000.0	-3774000.0	370900.0	2340000.0	-207900.0	-277600.0
519.0	3.34	2019.511495	35.89428	-117.7246	5.532	344.0	77.0	-163.0	-8244000.0	-1388000.0	2046000.0	8434000.0	848200.0	2666000.0
520.0	2.65	2019.511497	35.90858	-117.74046	4.509	165.0	53.0	-113.0	-5193000.0	115500.0	-445700.0	3483000.0	485100.0	-115400.0
521.0	2.8	2019.511499	35.89927	-117.72581	5.759	165.0	58.0	127.0	-2314000.0	-2507000.0	3527000.0	5140000.0	-1234000.0	2667000.0
522.0	3.47	2019.511501	35.86547	-117.68332	9.949	136.0	73.0	-156.0	10660000.0	-7535000.0	2013000.0	6785000.0	-1613000.0	791600.0
523.0	2.56	2019.51151	35.83327	-117.6618	4.589	192.0	78.0	-92.0	41700000.0	-25990000.0	-13280000.0	-29740000.0	6088000.0	531600.0
524.0	3.3	2019.51151	35.89713	-117.72359	7.249	344.0	87.0	-148.0	-3333000.0	-1121000.0	-133200.0	3781000.0	96260.0	731300.0
525.0	2.7	2019.511543	35.90472	-117.713	3.615	139.0	57.0	126.0	9452000.0	1561000.0	1448000.0	5115000.0	348700.0	748300.0
526.0	2.08	2019.51155	35.92624	-117.73814	8.14	141.0	27.0	-169.0	-636100.0	-973000.0	266100.0	1564000.0	-245200.0	278500.0
527.0	2.47	2019.511558	35.66487	-117.52683	10.75	344.0	68.0	-111.0	6597000.0	4273000.0	-5634000.0	8239000.0	-603000.0	5230000.0
528.0	3.06	2019.511564	35.81028	-117.62867	10.223	298.0	37.0	-78.0	23110000.0	662100.0	628100.0	-22600000.0	-45250.0	-501700.0
529.0	2.18	2019.511573	35.87428	-117.72062	9.704	150.0	60.0	-141.0	-6055000.0	2385000.0	-751100.0	-3704000.0	866000.0	-2096000.0
530.0	2.58	2019.511579	35.67171	-117.45451	11.804	309.0	80.0	-123.0	715700.0	-1479000.0	2881000.0	2837000.0	-3567000.0	53290.0
531.0	2.84	2019.511586	35.91685	-117.72158	4.381	148.0	62.0	125.0	3948000.0	-1628000.0	1365000.0	2500000.0	68860.0	5035.0
532.0	2.8	2019.51159	35.87483	-117.66817	8.36	164.0	83.0	-164.0	6142000.0	-1809000.0	-1076000.0	3111000.0	-1507000.0	813100.0
533.0	3.37	2019.5116	35.68896	-117.50993	4.003	206.0	47.0	-123.0	-8423000.0	483700.0	12230000.0	3387000.0	-183500.0	-981800.0
534.0	2.55	2019.511613	35.85523	-117.69178	7.104	162.0	74.0	-148.0	-2515000.0	-421800.0	914000.0	8464000.0	-2844000.0	-3749000.0
535.0	2.5	2019.51163	35.89153	-117.73613	9.01	161.0	65.0	-143.0	-2704000.0	668500.0	-527800.0	1696000.0	337400.0	-319100.0
536.0	2.38	2019.511645	35.89943	-117.72639	5.72	155.0	57.0	-146.0	-4304000.0	-1893000.0	1558000.0	5473000.0	-1096000.0	1384000.0
537.0	2.89	2019.511681	35.91225	-117.71595	3.557	318.0	63.0	-179.0	7839000.0	-1167000.0	903000.0	3113000.0	-88070.0	-69890.0
538.0	3.52	2019.511735	35.71722	-117.59869	11.449	186.0	39.0	-82.0	1012000.0	38770.0	-1414000.0	705500.0	1469000.0	378600.0
539.0	2.71	2019.511662	35.5635	-117.33916	2.26	138.0	85.0	-137.0	-11000000.0	5498000.0	1078000.0	-4340000.0	-448000.0	-2784000.0
540.0	2.13	2019.511672	35.91023	-117.73777	4.833	146.0	50.0	-129.0	-131700.0	-1777000.0	1290000.0	4631000.0	-250000.0	671200.0
541.0	2.13	2019.51168	35.90442	-117.68895	3.458	328.0	65.0	173.0	1895000.0	-2453000.0	232100.0	3731000.0	-94420.0	-76150.0
542.0	2.2	2019.511681	35.65631	-117.46066	3.607	171.0	54.0	-121.0	14110000.0	-3214000.0	-536300.0	-17840000.0	-1642000.0	1271000.0
543.0	2.44	2019.511683	35.94153	-117.7361	3.506	50.0	68.0	-95.0	665800.0	-1491000.0	184600.0	1479000.0	-100200.0	-92160.0
544.0	2.42	2019.511689	35.67163	-117.45493	11.732	360.0	49.0	-145.0	-1417000.0	-1841000.0	3080000.0	4695000.0	-4228000.0	-134900.0
545.0	3.0	2019.511689	35.89454	-117.67847	3.706	146.0	81.0	-177.0	3458000.0	-4852000.0	663700.0	1353000.0	-242200.0	-186100.0
546.0	2.34	2019.511699	35.86712	-117.6912	9.558	147.0	64.0	-157.0	1222000.0	-3222000.0	215100.0	2086000.0	-207400.0	-493500.0
547.0	2.24	2019.511704	35.86407	-117.6931	11.05	167.0	43.0	-124.0	-5103000.0	-880600.0	-320300.0	5353000.0	-882900.0	-94170.0
548.0	2.73	2019.511739	35.7047	-117.52223	11.341	124.0	89.0	-151.0	-1364000.0	-649200.0	-6401000.0	7387000.0	6505000.0	982700.0
549.0	2.74	2019.511773	35.62183	-117.45882	2.468	326.0	84.0	172.0	4466000.0	290000.0	-2988000.0	-3091000.0	2420000.0	715600.0
550.0	1.85	2019.51178	35.69297	-117.55565	8.296	47.0	60.0	-120.0	6948000.0	47660.0	-2658000.0	-3713000.0	3073000.0	89500.0
551.0	2.06	2019.511786	35.61123	-117.44991	7.276	34.0	43.0	102.0	1638000.0	-133800.0	-180600.0	-461500.0	-418500.0	-300100.0
552.0	2.03	2019.511792	35.85093	-117.68353	8.836	81.0	88.0	-70.0	4379000.0	5437000.0	1584000.0	-32600000.0	-2469000.0	-1013000.0
553.0	2.86	2019.511799	35.71178	-117.49612	3.982	133.0	56.0	-118.0	-7710000.0	3834000.0	-4031000.0	12970000.0	4621000.0	-3350000.0
554.0	2.78	2019.511807	35.9131	-117.7148	3.451	148.0	77.0	-175.0	6065000.0	-1296000.0	660400.0	2825000.0	-66740.0	-274400.0
555.0	2.64	2019.511828	35.65143	-117.51997	11.958	135.0	90.0	174.0	4812000.0	-4875000.0	-2373000.0	-4238000.0	1629000.0	1084000.0
556.0	3.08	2019.511847	35.63077	-117.45625	5.861	262.0	26.0	-94.0	3694000.0	701300.0	-496000.0	1672000.0	-1226000.0	-989200.0
557.0	2.43	2019.511965	35.74493	-117.55904	12.104	344.0	54.0	-87.0	-8573000.0	-2094000.0	-618500.0	11140000.0	880600.0	160300.0
558.0	2.29	2019.511889	35.66813	-117.5123	2.112	292.0	80.0	-179.0	5417000.0	1689000.0	-3688000.0	4504000.0	-1856000.0	3073000.0
559.0	2.71	2019.511896	35.90498	-117.70198	4.447	159.0	49.0	-131.0	2918000.0	-48170.0	1177000.0	5071000.0	794800.0	514400.0
560.0	2.13	2019.511904	35.64188	-117.43948	4.737	174.0	59.0	-143.0	-4546000.0	-1807000.0	-219100.0	4135000.0	684300.0	829600.0
561.0	3.71	2019.511904	35.6979	-117.50211	9.986	16.0	89.0	-163.0	9268000.0	-2952.0	790300.0	-9678000.0	178800.0	-518600.0
562.0	2.79	2019.511906	35.87437	-117.70087	6.271	165.0	55.0	-167.0	4604000.0	-1423000.0	88280.0	-2836000.0	1634000.0	-981200.0
563.0	3.24	2019.511913	35.77448	-117.5892	4.219	314.0	77.0	-174.0	-61780000.0	12640000.0	6142000.0	-10080000.0	-4491000.0	-10100000.0
564.0	2.93	2019.511925	35.88748	-117.72684	5.502	184.0	47.0	-96.0	-9036000.0	1764000.0	-1806000.0	3979000.0	4932000.0	-3202000.0
565.0	3.49	2019.511929	35.8736	-117.6624	7.26	159.0	68.0	-166.0	2249000.0	-3369000.0	1033000.0	2721000.0	-1413000.0	3115000.0
566.0	2.52	2019.511936	35.87527	-117.7005	7.836	331.0	90.0	135.0	4708000.0	-2131000.0	500300.0	-1419000.0	488200.0	-186700.0
567.0	2.54	2019.511955	35.61323	-117.42091	4.757	135.0	75.0	165.0	-581800.0	-25600.0	-1116000.0	3597000.0	195800.0	1367000.0
568.0	4.5	2019.511959	35.82285	-117.66035	7.47	301.0	75.0	174.0	-6411000.0	1221000.0	4530000.0	4675000.0	-2658000.0	873100.0
569.0	2.95	2019.511993	35.6804	-117.51867	9.669	153.0	51.0	-128.0	3779000.0	1492000.0	-5229000.0	3651000.0	535500.0	3032000.0
570.0	2.41	2019.512031	35.67748	-117.54285	10.239	318.0	59.0	177.0	1249000.0	-534000.0	-3357000.0	18100.0	1363000.0	-816700.0
571.0	2.71	2019.51205	35.66092	-117.50687	9.911	323.0	44.0	-131.0	-1009000.0	-2523000.0	-4104000.0	862800.0	2393000.0	-619500.0
572.0	2.28	2019.512052	35.86962	-117.72213	10.628	153.0	50.0	-129.0	-3603000.0	1523000.0	-736300.0	-2718000.0	1773000.0	-1275000.0
573.0	3.47	2019.512056	35.82772	-117.67023	6.12	286.0	90.0	162.0	-8990000.0	4430000.0	-10770000.0	7119000.0	4882000.0	2244000.0
574.0	2.55	2019.512064	35.84083	-117.6731	5.448	354.0	40.0	-100.0	-18610000.0	2710000.0	-14080000.0	26000000.0	-12910.0	6230000.0
575.0	2.2	2019.512073	35.69358	-117.5368	11.69	154.0	33.0	-108.0	5340000.0	-1045000.0	-3151000.0	571600.0	2851000.0	643800.0
576.0	3.05	2019.512079	35.64238	-117.44592	10.778	131.0	82.0	-166.0	-9020000.0	3915000.0	-3179000.0	-27060000.0	13250000.0	-4811000.0
577.0	3.42	2019.512102	35.66833	-117.50968	5.389	310.0	74.0	-154.0	10860000.0	-988000.0	3983000.0	290600.0	12190.0	-746900.0
578.0	2.24	2019.512115	35.73907	-117.5575	11.397	354.0	49.0	-106.0	-3945000.0	-5352000.0	-13880000.0	14870000.0	9332000.0	2184000.0
579.0	2.22	2019.512119	35.80998	-117.63522	5.747	250.0	46.0	77.0	-48070000.0	-1584000.0	-2169000.0	28940000.0	4272000.0	7894.0
580.0	2.45	2019.512121	35.88395	-117.7143	5.155	155.0	58.0	-150.0	-16970000.0	-143500.0	-1610000.0	13140000.0	1880000.0	-167100.0
581.0	3.29	2019.512136	35.91362	-117.7321	4.825	330.0	69.0	-140.0	1833000.0	-2095000.0	1635000.0	3538000.0	-281700.0	603800.0
582.0	3.25	2019.512149	35.68755	-117.53095	7.88	127.0	70.0	141.0	16200000.0	-1048000.0	4842000.0	-4664000.0	7187000.0	-66210.0
583.0	2.98	2019.512153	35.94787	-117.71111	3.979	1.0	79.0	-142.0	2048000.0	-1186000.0	306600.0	1045000.0	-74040.0	-126900.0
584.0	3.6	2019.512218	35.76115	-117.55856	11.245	106.0	48.0	126.0	-3718000.0	-1206000.0	15130000.0	3588000.0	-9934000.0	1603000.0
585.0	2.39	2019.512221	35.90005	-117.69783	4.217	161.0	80.0	-152.0	1235000.0	-1392000.0	392400.0	4947000.0	325900.0	563500.0
586.0	3.24	2019.512225	35.59762	-117.40701	6.247	312.0	82.0	-166.0	-4381000.0	1300000.0	956700.0	-4932000.0	-1343000.0	2695000.0
587.0	3.64	2019.512239	35.60603	-117.46653	2.927	344.0	85.0	161.0	2677000.0	-283500.0	-799200.0	-1933000.0	1353000.0	-190700.0
588.0	2.1	2019.512248	35.78963	-117.61494	11.304	211.0	50.0	-171.0	-7228000.0	323200.0	-6725000.0	5600000.0	6009000.0	-1750000.0
589.0	2.11	2019.512286	35.82102	-117.63712	4.107	338.0	73.0	-163.0	33160000.0	-3499000.0	5514000.0	-20510000.0	-1715000.0	1122000.0
590.0	2.83	2019.512286	35.65245	-117.47888	3.209	84.0	66.0	107.0	-11060000.0	-2906000.0	1320000.0	-8783000.0	-1269000.0	-146500.0
591.0	2.44	2019.512288	35.88447	-117.72573	5.397	125.0	86.0	-154.0	-15700000.0	752700.0	-5451000.0	8863000.0	7352000.0	-1865000.0
592.0	2.39	2019.512294	35.94692	-117.71101	3.977	166.0	83.0	-163.0	2048000.0	-1186000.0	306600.0	1045000.0	-74040.0	-126900.0
593.0	3.39	2019.512318	35.80298	-117.63375	6.475	331.0	81.0	-177.0	-30840000.0	1519000.0	-3336000.0	-10980000.0	4612000.0	-5798000.0
594.0	3.62	2019.512345	35.7488	-117.59108	11.384	336.0	77.0	-147.0	-449400.0	-1820000.0	-1270000.0	-3348000.0	7614000.0	-2436000.0
595.0	2.11	2019.512351	35.84552	-117.66202	11.463	336.0	70.0	73.0	-7164000.0	-2279000.0	7461000.0	9854000.0	-7091000.0	1418000.0
596.0	2.78	2019.512358	35.88927	-117.69245	5.04	158.0	77.0	132.0	326700.0	-2510000.0	-825800.0	2983000.0	-2097000.0	173800.0
597.0	3.36	2019.512364	35.87482	-117.71612	9.684	117.0	53.0	-115.0	-7204000.0	2303000.0	-733400.0	-2827000.0	667700.0	-2306000.0
598.0	2.13	2019.51237	35.67413	-117.52292	10.632	59.0	61.0	-56.0	7284000.0	2791000.0	-4467000.0	3733000.0	2894000.0	3960000.0
599.0	2.41	2019.512381	35.63453	-117.44241	8.776	341.0	64.0	174.0	1343000.0	4215000.0	2187000.0	-21120000.0	-4860000.0	485700.0
600.0	2.53	2019.512385	35.76522	-117.59357	4.384	160.0	74.0	132.0	-31740000.0	1753000.0	16480000.0	5867000.0	-8670000.0	-6093000.0
601.0	2.12	2019.512423	35.88297	-117.69815	10.272	154.0	59.0	-146.0	3847000.0	-3073000.0	1243000.0	6182000.0	-736400.0	1255000.0
602.0	2.19	2019.512429	35.87653	-117.71806	9.719	17.0	8.0	-34.0	-6055000.0	2385000.0	-751100.0	-3704000.0	866000.0	-2096000.0
603.0	2.46	2019.512444	35.91138	-117.71418	7.803	177.0	85.0	170.0	190100.0	-1810000.0	577700.0	2196000.0	-73650.0	757200.0
604.0	2.26	2019.512452	35.64228	-117.43763	4.553	204.0	67.0	131.0	-2493000.0	-1250000.0	76410.0	80670.0	-373100.0	692900.0
605.0	2.38	2019.512469	35.77598	-117.59911	10.214	160.0	31.0	-136.0	-5870.0	1387000.0	-3597000.0	-1058000.0	3151000.0	-2372000.0
606.0	3.29	2019.512484	35.57053	-117.60011	13.279	314.0	77.0	180.0	10430000.0	2830000.0	-2377000.0	5050000.0	-602900.0	2183000.0
607.0	2.89	2019.512526	35.78178	-117.60863	8.216	280.0	78.0	174.0	-8931000.0	1267000.0	-4258000.0	2771000.0	10050000.0	-5675000.0
608.0	3.12	2019.512541	35.6919	-117.52187	9.552	200.0	49.0	-113.0	2744000.0	-942400.0	-3681000.0	2133000.0	3265000.0	3577000.0
609.0	2.28	2019.512577	35.57988	-117.41267	4.918	332.0	86.0	-169.0	176500.0	-2168000.0	-246300.0	-2220000.0	505500.0	-302300.0
610.0	1.97	2019.512579	35.62693	-117.43965	10.606	122.0	62.0	-133.0	5836000.0	1500000.0	-6338000.0	-13920000.0	4990000.0	-1208000.0
611.0	4.52	2019.512621	35.76733	-117.57627	12.17	323.0	75.0	-168.0	1451000.0	-940500.0	2563000.0	-347900.0	-2339000.0	1323000.0
612.0	2.65	2019.512626	36.04898	-117.83936	2.825	154.0	77.0	-161.0	-96800.0	-193700.0	-6425.0	322000.0	-28990.0	13870.0
613.0	2.34	2019.512683	35.91818	-117.69987	4.111	154.0	70.0	-159.0	3775000.0	-630300.0	664500.0	2615000.0	131300.0	-275700.0
614.0	3.45	2019.512676	35.66292	-117.51615	10.321	161.0	74.0	177.0	-1064000.0	-540100.0	-3787000.0	4157000.0	2449000.0	1382000.0
615.0	2.22	2019.512687	35.69525	-117.47903	4.677	67.0	75.0	-125.0	-12230000.0	3175000.0	-5038000.0	-13370000.0	12500000.0	-6168000.0
616.0	2.53	2019.512701	35.7187	-117.55412	7.91	336.0	82.0	177.0	18780000.0	-1757000.0	-4514000.0	-7387000.0	5398000.0	2635000.0
617.0	1.96	2019.512735	35.62918	-117.44595	5.348	213.0	43.0	-114.0	3272000.0	-1269000.0	-254800.0	904500.0	1267000.0	-160000.0
618.0	2.65	2019.512741	35.82195	-117.65095	11.439	194.0	20.0	-74.0	-9983000.0	-735300.0	-7051000.0	9632000.0	6127000.0	-600600.0
619.0	1.3	2019.51276	35.75208	-117.57391	5.13	260.0	23.0	69.0	43880000.0	7550000.0	28660000.0	-48270000.0	-29060000.0	4696000.0
620.0	3.24	2019.512771	35.64245	-117.45275	4.159	320.0	81.0	-172.0	11390000.0	-180700.0	-1448000.0	9537000.0	-802800.0	6202000.0
621.0	2.38	2019.512792	35.91298	-117.7328	4.848	149.0	52.0	-139.0	1833000.0	-2095000.0	1635000.0	3538000.0	-281700.0	603800.0
622.0	3.55	2019.512794	35.617	-117.438	3.474	185.0	86.0	153.0	-1858000.0	-2467000.0	65490.0	546600.0	2589000.0	-749400.0
623.0	3.18	2019.512801	35.9109	-117.70496	4.423	346.0	82.0	170.0	4692000.0	-113500.0	1558000.0	3412000.0	528300.0	193000.0
624.0	3.44	2019.512813	35.78228	-117.63638	11.655	134.0	74.0	-175.0	-506100.0	875200.0	-2857000.0	-2353000.0	2947000.0	-1069000.0
625.0	3.45	2019.512815	35.68827	-117.53257	10.621	155.0	85.0	177.0	5230000.0	-1035000.0	-4279000.0	521800.0	2145000.0	1488000.0
626.0	2.78	2019.512818	35.75195	-117.5839	4.283	151.0	87.0	168.0	-16050000.0	1332000.0	9719000.0	6874000.0	-13780000.0	-2505000.0
627.0	3.0	2019.512836	35.82617	-117.63895	11.684	337.0	81.0	-107.0	-9462000.0	-2084000.0	5885000.0	11860000.0	-5890000.0	692400.0
628.0	2.58	2019.512858	35.60112	-117.47103	10.306	137.0	40.0	135.0	631500.0	-592100.0	-1215000.0	-1841000.0	423000.0	147100.0
629.0	2.22	2019.51286	35.70225	-117.50378	10.839	188.0	40.0	-119.0	17360000.0	1792000.0	3312000.0	-16960000.0	789000.0	-280800.0
630.0	1.4	2019.512864	35.73765	-117.54435	9.386	161.0	88.0	105.0	-11390000.0	1340000.0	2504000.0	703900.0	-2266000.0	-1355000.0
631.0	2.04	2019.51287	35.68928	-117.55885	10.238	203.0	25.0	-104.0	5506000.0	119300.0	-2513000.0	-1141000.0	2446000.0	-564500.0
632.0	2.55	2019.512931	35.85897	-117.66575	7.547	6.0	78.0	177.0	-3504000.0	-4149000.0	-4563000.0	5790000.0	929700.0	3016000.0
633.0	3.68	2019.512952	36.08648	-117.85405	1.355	215.0	28.0	-141.0	1135.0	-176900.0	-2233.0	237700.0	-11820.0	14400.0
634.0	2.0	2019.51291	35.71388	-117.55058	9.732	1.0	54.0	-75.0	9803000.0	-2605000.0	-4954000.0	342900.0	5164000.0	853200.0
635.0	1.82	2019.512914	35.5943	-117.43182	4.088	267.0	10.0	-75.0	1143000.0	1054000.0	-1063000.0	823800.0	569600.0	78280.0
636.0	2.57	2019.512915	35.87057	-117.6547	8.808	51.0	39.0	-74.0	4341000.0	-1221000.0	511100.0	3446000.0	-1181000.0	756600.0
637.0	2.56	2019.512919	35.89087	-117.71291	4.057	140.0	83.0	-176.0	9504000.0	-762500.0	2217000.0	-5158000.0	-582300.0	2093000.0
638.0	2.03	2019.512942	35.72863	-117.48035	3.594	154.0	54.0	-74.0	-1662000.0	2371000.0	-126800.0	-1747000.0	982200.0	-432300.0
639.0	3.16	2019.512963	35.5587	-117.3778	0.286	295.0	75.0	124.0	-7595000.0	-3700000.0	688200.0	-327100.0	-431500.0	198300.0
640.0	3.06	2019.512993	35.91652	-117.72048	4.284	147.0	75.0	-178.0	3948000.0	-1628000.0	1365000.0	2500000.0	68860.0	5035.0
641.0	3.22	2019.512997	35.6799	-117.49094	1.92	334.0	66.0	-153.0	9023000.0	-756000.0	-4531000.0	-23030000.0	412900.0	381800.0
642.0	2.6	2019.513005	35.98172	-117.72877	2.138	161.0	68.0	-141.0	973500.0	-964900.0	67210.0	654200.0	-63840.0	7037.0
643.0	1.81	2019.513009	35.64833	-117.45586	4.337	82.0	25.0	-57.0	5940000.0	-3415000.0	-175900.0	-7397000.0	1277000.0	1871000.0
644.0	2.04	2019.513069	35.86062	-117.67875	10.702	341.0	86.0	152.0	18740000.0	-4661000.0	10810000.0	9189000.0	-3393000.0	4073000.0
645.0	3.06	2019.513022	35.66879	-117.51192	10.476	121.0	85.0	174.0	637300.0	206000.0	-4199000.0	1619000.0	1955000.0	1659000.0
646.0	3.5	2019.513024	35.93232	-117.70168	3.938	306.0	88.0	170.0	2919000.0	-1062000.0	400100.0	1532000.0	-15890.0	-245900.0
647.0	2.85	2019.513026	35.93139	-117.70406	4.103	138.0	58.0	-112.0	2919000.0	-1062000.0	400100.0	1532000.0	-15890.0	-245900.0
648.0	1.93	2019.513037	35.76451	-117.55766	12.207	328.0	62.0	-121.0	-5368000.0	-260300.0	4879000.0	-667400.0	-2583000.0	1456000.0
649.0	3.45	2019.513083	35.74793	-117.541	12.71	134.0	81.0	172.0	-2269000.0	1133000.0	3215000.0	1537000.0	-3286000.0	-1065000.0
650.0	2.96	2019.513092	35.66945	-117.50982	5.241	126.0	87.0	178.0	12490000.0	1366000.0	6346000.0	-408000.0	1529000.0	-802700.0
651.0	2.44	2019.5131	35.67893	-117.52178	10.806	132.0	46.0	158.0	7594000.0	1235000.0	-4072000.0	716700.0	2577000.0	2954000.0
652.0	1.48	2019.513104	35.77738	-117.60467	5.859	330.0	54.0	84.0	-5482000.0	186000.0	7742000.0	-19810000.0	-2740000.0	-6575000.0
653.0	2.75	2019.513104	35.91337	-117.73345	4.774	339.0	58.0	-142.0	1833000.0	-2095000.0	1635000.0	3538000.0	-281700.0	603800.0
654.0	2.0	2019.513113	35.67713	-117.54208	2.496	112.0	85.0	-136.0	-2123000.0	-6636000.0	5198000.0	837300.0	1579000.0	-2181000.0
655.0	1.8	2019.513142	35.66965	-117.48127	2.187	98.0	4.0	115.0	-12400000.0	2290000.0	16960000.0	10510000.0	-5017000.0	-4734000.0
656.0	2.05	2019.513145	35.78442	-117.63723	11.429	32.0	44.0	-165.0	-555100.0	921100.0	-2940000.0	-1892000.0	2925000.0	-1019000.0
657.0	3.47	2019.51313	35.91343	-117.7342	4.87	338.0	82.0	-141.0	1833000.0	-2095000.0	1635000.0	3538000.0	-281700.0	603800.0
658.0	3.48	2019.513159	35.65487	-117.46339	8.053	328.0	57.0	-172.0	-531100.0	-974100.0	-457800.0	-1245000.0	-183700.0	-692500.0
659.0	2.04	2019.513163	35.90865	-117.6799	7.124	262.0	58.0	129.0	3034000.0	-1584000.0	747300.0	2265000.0	-242700.0	299300.0
660.0	3.38	2019.51318	35.7933	-117.61974	7.499	153.0	61.0	-150.0	-1101000.0	2900000.0	-2469000.0	-5364000.0	3849000.0	-200600.0
661.0	3.15	2019.513189	35.75517	-117.59213	4.326	5.0	89.0	-174.0	-18860000.0	-241700.0	12140000.0	4881000.0	-11930000.0	-4217000.0
662.0	1.88	2019.513197	35.91138	-117.73102	4.598	149.0	50.0	-134.0	2376000.0	-2577000.0	1329000.0	4944000.0	-236400.0	601500.0
663.0	2.53	2019.513201	35.63163	-117.60368	10.107	159.0	44.0	-135.0	-5288.0	558500.0	-1151000.0	-3093000.0	651200.0	-784500.0
664.0	2.53	2019.513222	35.89718	-117.71619	6.46	167.0	53.0	-112.0	-2072000.0	-2398000.0	1085000.0	4681000.0	424800.0	2537000.0
